term_a,term_b,pmi,co_occurrence_count
increasingly,structure,0.000811754245402882,6
interest,local,0.5031608563615595,17
interest,paradigm,0.5852582185487601,6
interest,station,0.8084017698629704,5
light,local,0.057215692529427854,9
light,paradigm,0.5929802646426705,5
light,response,0.9984453727508351,5
light,support,0.4651468931327858,10
light,time,0.4530985546166111,11
light,transport,0.26168289976502185,13
light,type,0.16916601786630944,6
limit,pattern,0.15583986941810316,5
metric,open,0.3116608859787183,5
metric,paradigm,0.8405050152473872,7
model,surface,0.21626279022198727,11
often,open,0.4241388694054087,10
often,type,0.19269651527650383,12
open,paradigm,0.44215737490808676,8
open,surface,0.9037119496672952,5
open,time,0.07343409245318011,14
spatial,surface,0.34707678987001,12
station,structure,0.06676972203720064,6
structure,surface,0.747013497761238,7
surface,time,0.35006632871837606,6
surface,type,0.67226959553839,6
accessible,paradigm,0.4297348549095299,8
accessible,radius,1.104863529966797,5
aim,learning,0.20457313943908279,7
aim,rate,0.02302348542371028,8
aim,tested,0.2423134674219299,7
build,learning,1.9521613903540005,5
build,many,0.43310753938816904,6
build,new,0.4088345030319625,11
constraint,planner,0.7457224935328711,5
demonstrate,tool,0.02664193094642131,5
diversity,generate,0.8650461241635049,5
efficiency,paradigm,0.5475178905659133,5
efficiency,rate,1.1262547199481145,5
efficiency,spatial,0.20397594622933685,18
environment,layout,0.23814890515325757,11
layout,many,0.6493306478578053,8
layout,measure,0.30261504382183124,6
layout,new,0.24206535924549274,10
layout,short,1.0494049073310932,5
layout,walk,0.7820901377037459,5
livable,present,0.35769554154077504,6
many,rate,0.2721771725755322,7
many,short,0.007275128455571199,9
measure,rate,0.3466750336158619,8
measure,tested,0.4118143357868232,6
metric,rate,1.0827696080083755,5
new,rate,0.18076483338169694,12
planner,rate,0.3616485754060242,6
present,rate,0.3349155132089554,7
present,short,0.27068416455114536,11
present,tested,0.35126465121048484,5
proximity,rate,0.035077409767522987,5
rate,spatial,0.14840609507452596,14
service,tested,0.30042109822921076,8
tool,urbanism,0.10074990310014315,7
accessible,towards,0.1307532272038157,8
activity,densification,0.11625408963610812,7
activity,landscape,0.02301216289584226,11
activity,limitation,0.27877301913388325,7
activity,observation,0.7197891115063664,8
activity,outdoor,1.130984894323516,14
activity,put,0.1013654771423577,5
approach,discourse,0.4605065135762836,5
approach,landscape,0.2799225766808697,8
approach,way,0.34557654690230666,13
argues,compact,0.25815373193114743,15
argues,resident,0.15903111899216685,5
argues,show,0.2153840555432985,5
argues,support,0.537467554712412,5
argues,sustainable,0.21968745110335164,9
become,densification,0.5946259685523603,6
become,landscape,0.5602245418350281,10
become,making,0.6999864842101867,8
become,municipality,0.49931578874803556,6
call,offer,1.0263142717596272,6
call,suggest,0.9775241075901954,5
compact,making,0.04193062346151142,29
contemporary,daily,0.5415233875416731,7
contemporary,especially,0.1938778503223347,6
contemporary,open,0.4939824427726727,6
contemporary,towards,0.5415233875416731,7
contemporary,trend,0.4815599227741158,6
daily,drawing,0.7593618866261899,5
daily,less,0.2285355961535294,11
daily,open,0.36631929851658257,10
daily,outdoor,0.8702244794379993,6
daily,towards,0.2597095634583244,10
densification,especially,0.5092966777457153,7
densification,importance,0.3440961617318722,5
densification,less,0.5763073880286756,7
densification,often,0.4241388694054087,5
densification,people,0.18079261077367942,7
densification,resident,0.0536706033343406,9
densification,towards,0.36631929851658257,5
densification,understanding,0.15447530245630603,5
discourse,paradigm,0.7706614418801229,5
discourse,way,0.642828070370238,7
drawing,way,0.7763594629947607,6
especially,explores,0.17282444112450246,8
especially,landscape,0.32074457120112493,10
especially,municipality,0.07751426132017782,5
especially,observation,0.6428280703702381,5
especially,risk,0.3304533853280856,6
especially,towards,0.40268694268745736,14
especially,way,0.431518976703031,17
even,examines,0.0302484265405329,5
even,importance,0.2450052590876414,6
even,landscape,0.3394367042132774,5
even,less,0.2948949285904901,7
even,long,1.2211359913178133,7
even,often,0.47919864658843603,7
even,people,0.5184193597417174,13
even,suggest,0.3250479667611777,6
even,support,0.15069457961640012,9
even,towards,0.08490683907839694,5
even,way,0.38958648789874883,8
everyday,health,0.5866577989031837,5
everyday,landscape,1.447527736835931,6
everyday,life,0.4494566773896987,5
everyday,way,1.0276738912756669,6
green,making,0.14542546693638828,8
green,observation,0.5100685805242975,6
green,put,0.3616485754060242,6
green,suburban,0.16223258525276968,10
green,theory,0.14542546693638808,11
green,way,0.22766356517336023,19
health,outdoor,0.957031587200078,10
health,risk,1.0162204585904087,15
health,towards,0.24115615556257644,15
importance,making,0.16177460493791768,5
landscape,paradigm,0.5900775049847093,8
landscape,people,0.25460476869658,13
landscape,put,0.9424327877789253,5
landscape,support,0.08755068403341366,11
landscape,theory,0.5900775049847093,8
landscape,towards,0.003413804827214038,6
landscape,way,0.24355493250999496,9
less,municipality,0.48099720822435094,7
less,open,0.33514533121178747,11
less,risk,0.21514253881709153,5
less,theory,0.5275172238592435,11
less,trend,0.3227228112132305,11
life,municipality,0.4029366617548058,10
life,open,0.06746392546667612,13
life,outdoor,0.12668328512664764,5
life,risk,0.36819371331093287,9
life,suburban,0.10958885176734741,10
limitation,people,0.47684293289597707,8
long,outdoor,1.4876598382622483,5
long,people,0.026641930946421092,6
long,trend,0.642828070370238,6
making,open,0.290607476780886,5
making,paradigm,0.4829793694283421,5
making,people,0.24978548226063108,9
making,towards,0.6540013709683634,8
making,understanding,0.4421573749080872,8
making,way,0.48867739054298,8
municipality,often,0.7988323188468196,8
municipality,open,0.5599404105644703,6
municipality,space,0.08394515165046817,13
municipality,towards,0.4533306755062123,6
municipality,understanding,0.059165122651981365,5
observation,show,0.4622441334748244,8
observation,suggest,0.8941424986511441,5
observation,understanding,0.6244789317020416,5
offer,outdoor,0.6121911009083484,5
often,towards,0.31752913434715063,10
often,trend,0.05504140546811925,7
open,people,0.37494862521463695,17
open,suburban,0.08427104378305748,5
open,towards,0.36631929851658257,10
outdoor,people,1.1214154433073653,13
outdoor,show,0.5369676796707609,10
outdoor,towards,0.6879029226440448,5
outdoor,understanding,0.47605892658376847,5
paradigm,suggest,0.1056851382868739,6
paradigm,towards,0.33554763984982877,8
people,risk,0.695096498915995,12
people,shape,0.23736296226207382,5
people,trend,0.09426211862140053,13
play,towards,0.6333820837656278,8
put,show,0.4316071640129346,9
put,sustainable,0.04879459013301975,11
put,trend,0.9644116944977005,6
shape,trend,0.8535491016858909,5
suggest,towards,0.31752913434715063,10
theory,way,0.17022365942444517,8
towards,trend,0.823900407763761,16
although,encourage,0.03689430741077263,5
although,inhabitant,0.761132075040749,8
although,literature,0.14246098738228635,11
although,positively,0.6770489578302075,6
although,qualitative,0.3733665440319854,7
although,regarding,0.46689260204280897,8
although,solution,0.0471508075779616,10
although,well-being,0.3333612094182863,7
although,world,0.07385001393320173,9
although,worldwide,0.3043736725450339,6
architecture,environment,0.4656121176119838,10
architecture,housing,0.9915978348018573,7
architecture,model,0.1113831594015118,8
architecture,social,0.24479794074959207,7
argument,literature,1.1557134270992393,6
argument,method,0.33316709119968196,5
argument,social,0.4271194975435466,8
argument,study,0.612430593185867,6
around,even,0.3801077439442052,8
around,existing,0.15541156949453888,17
around,household,0.1915165741366552,7
around,live,0.6615202033823907,8
around,multiple,0.07373353848027187,5
around,negative,0.019666317209995725,6
around,numerous,0.5131001982641176,5
around,often,0.40509067443471414,13
around,people,0.4791986465884362,25
around,solution,0.2611964947746449,13
around,subject,1.066985311490555,6
around,worldwide,0.07373353848027187,5
characterized,even,1.1723458271483813,7
characterized,live,1.117286049965354,5
characterized,settlement,1.1353045554680323,7
characterized,show,0.06123337571604026,9
characterized,trend,0.9995030143089706,9
compact,house,0.2028910532560981,22
compact,multiple,0.03501018061693771,27
compact,subject,0.11505288829047398,13
compare,people,0.6115755268661338,7
compare,solution,0.8933491626317485,6
concern,household,0.693471803188993,6
concern,numerous,1.1692061071437139,5
concern,people,0.48137808806136845,13
concern,solution,0.14411251542075962,6
considering,even,0.7511323620720778,7
considering,existing,0.129339329184764,10
considering,household,0.3596003482678375,5
considering,indicate,0.541921905061792,9
considering,method,0.04548501874790108,12
considering,multiple,0.7606111060266214,6
considering,question,0.30459371875562574,6
considering,regarding,0.7895986428998739,7
considering,well-being,0.7895986428998739,7
considering,world,0.5300874474147894,9
densely,housing,0.8862373191440308,6
densely,method,0.6696393278208947,7
densely,population,0.5868134288155668,9
densely,resident,0.3413526757861214,6
densely,space,0.09921262378125636,6
encourage,housing,0.500974918353386,10
encourage,question,0.8593385764564521,8
encourage,situation,1.2508174425898766,6
encourage,solution,0.07730384574864917,5
even,existing,0.09478694767810426,8
even,inhabitant,0.935957049084151,5
even,interaction,0.38388846678411115,5
even,positive,0.22973778695685296,5
even,question,0.7808669610149569,8
even,regarding,0.641717576086211,5
even,situation,0.9900242703544267,5
even,world,0.7186786172223393,9
existing,feature,0.22464950898908861,11
existing,house,0.3434095842932988,6
existing,housing,0.13718250664578976,20
existing,inhabitant,0.4274927015038404,8
existing,live,0.242668014491767,7
existing,numerous,0.5642516386192294,7
existing,people,0.06604447881245007,22
existing,settlement,0.5432534917794559,13
existing,solution,0.40665861460099834,20
explores,interaction,0.19529729697656112,5
explores,positive,0.2234681739432575,6
extent,feature,0.4897361518912219,6
extent,house,1.2146320307657477,6
extent,household,1.0287326526239091,9
extent,housing,0.3152577725582933,10
extent,multiple,0.6596351886866195,5
extent,world,0.716793602526568,10
feature,house,0.9509648345178405,5
feature,indicate,0.1364567969536276,6
feature,people,0.3298281899341673,13
feature,world,0.4123044117584058,8
highlight,live,0.3116608859787183,5
highlight,understand,0.49398244277267284,9
house,household,1.5544998563880987,8
house,housing,1.2211722764463575,13
house,indicate,0.6790311190341988,5
house,people,0.2815341805752114,6
house,population,0.253919013542238,10
house,service,0.34767398307975633,10
house,show,0.24713275385787872,8
house,situation,1.7086505362153568,6
house,social,0.21200811792660126,10
house,support,0.09921262378125677,5
household,interaction,0.32882868960108375,5
household,negative,0.6577537205869137,6
household,positive,0.1746780097738257,5
household,understand,0.6064604261993631,6
household,world,0.07583217513719287,5
housing,inhabitant,0.5320655054234171,8
housing,interaction,0.20314047443758704,10
housing,literature,0.08044850242812089,13
housing,live,0.59855524669225,9
housing,negative,0.12660039731525272,8
housing,people,0.07530710292770247,20
housing,qualitative,0.14429997441465367,7
housing,settlement,0.028787087292809307,7
housing,share,0.33235220591759335,5
housing,situation,0.8092762780079026,10
housing,world,0.04545413977802086,11
housing,worldwide,0.07530710292770205,6
impact,live,0.1013654771423577,10
impact,single,0.05257531297292576,5
impact,subject,0.1013654771423577,5
impact,world,0.2638844066401327,25
indicate,outcome,0.0048804391649083486,6
influence,show,0.2153840555432985,7
inhabitant,interaction,0.7165942206098473,5
inhabitant,living,0.03871451218069064,5
inhabitant,often,0.6577537205869138,6
inhabitant,people,0.8511251135674536,13
inhabitant,physical,0.18775009134117843,5
inhabitant,question,0.6435690855949575,5
inhabitant,regarding,1.31089556653316,7
inhabitant,social,0.3448813993065745,14
inhabitant,solution,0.668010220754103,7
interaction,negative,0.31112911250168285,5
interaction,people,0.29905653126741366,13
interaction,positive,0.3468471951037621,7
interaction,solution,0.11594163845406306,7
interaction,world,0.09385068063987102,6
literature,negative,0.2625451126459384,7
literature,numerous,0.9383005504940148,7
literature,question,0.2942309317200793,9
literature,subject,0.9733918703052847,5
literature,world,0.48198433239639554,13
live,method,0.42847727100400673,11
live,people,0.8739397913336248,14
live,population,0.4044918720216121,15
live,qualitative,1.4331389993838313,8
live,study,0.07343409245318011,7
live,support,0.026641930946421092,6
live,trend,0.4605065135762836,5
live,world,0.4123044117584058,5
living,negative,0.1032530333182615,8
living,understand,0.37041347004924546,11
method,negative,0.24135954194655918,13
method,share,0.14392509156115363,6
method,subject,0.5154886479936366,6
multiple,negative,0.8764429215517432,6
negative,outcome,0.9034715939396627,10
negative,situation,1.2537371526932113,7
negative,solution,0.2625451126459384,7
negative,support,0.18329574099179805,10
numerous,outcome,1.2225520878490064,7
numerous,regarding,1.2447136596518589,5
numerous,study,0.39501771658064244,7
numerous,support,0.1659039982799289,5
